	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
2774	Manchu-28_bitter-1	Manchu	28_bitter	ɢ o s j i χ o n	manc1252	mnc	887	BITTER	28_bitter-70	
2775	Manchu-29_sayv-1	Manchu	29_sayv	x ə n d u	manc1252	mnc	1458	SAY	29_sayv-72	
2776	Manchu-29_sayv-2	Manchu	29_sayv	s ə	manc1252	mnc	1458	SAY	29_sayv-73	
2777	Manchu-2_nosen-1	Manchu	2_nosen	o f o r o	manc1252	mnc	1221	NOSE	2_nosen-3	
2778	Manchu-30_toothn-1	Manchu	30_toothn	w əi x ə	manc1252	mnc	1380	TOOTH	30_toothn-75	
2779	Manchu-31_hairn-1	Manchu	31_hairn	f u n j i j ə x ə	manc1252	mnc	2648	HAIR (HEAD)	31_hairn-78	
2780	Manchu-32_big-1	Manchu	32_big	a m b a	manc1252	mnc	1202	BIG	32_big-82	
2781	Manchu-33_one-1	Manchu	33_one	ə m u	manc1252	mnc	1493	ONE	33_one-87	
2782	Manchu-34_who-1	Manchu	34_who	w ə	manc1252	mnc	1235	WHO	34_who-89	
2783	Manchu-35_3sgpronoun-1	Manchu	35_3sgpronoun	t ə r ə	manc1252	mnc	262	HE OR SHE OR IT	35_3sgpronoun-93	
2784	Manchu-36_hitbeatv-1	Manchu	36_hitbeatv	t a n t a	manc1252	mnc	1665	BEAT	36_hitbeatv-95	
2785	Manchu-36_hitbeatv-2	Manchu	36_hitbeatv	d u	manc1252	mnc	1665	BEAT	36_hitbeatv-97	
2786	Manchu-37_legfootn-1	Manchu	37_legfootn	b ə t x ə	manc1252	mnc	2098	FOOT OR LEG	37_legfootn-108	
2787	Manchu-38_hornn-1	Manchu	38_hornn	w əi x ə	manc1252	mnc	1393	HORN (ANATOMY)	38_hornn-112	
2788	Manchu-38_hornn-2	Manchu	38_hornn	ui x ə	manc1252	mnc	1393	HORN (ANATOMY)	38_hornn-112	
2789	Manchu-39_this-1	Manchu	39_this	ə r ə	manc1252	mnc	1214	THIS	39_this-114	
2790	Manchu-3_gov-1	Manchu	3_gov	g ə n ə	manc1252	mnc	695	GO	3_gov-7	
2791	Manchu-40_fishn-1	Manchu	40_fishn	n j i m a χ a	manc1252	mnc	227	FISH	40_fishn-115	
2792	Manchu-41_yesterday-1	Manchu	41_yesterday	s j i k s ə	manc1252	mnc	1174	YESTERDAY	41_yesterday-119	
2793	Manchu-42_drinkv-1	Manchu	42_drinkv	o m j i	manc1252	mnc	1401	DRINK	42_drinkv-121	
2794	Manchu-43_black-1	Manchu	43_black	s a χ a l j i j a n	manc1252	mnc	163	BLACK	43_black-123	
2795	Manchu-44_naveln-1	Manchu	44_naveln	u l ə ŋ g u	manc1252	mnc	1838	NAVEL	44_naveln-130	
2796	Manchu-44_naveln-2	Manchu	44_naveln	tʃ u ŋ g u r u	manc1252	mnc	1838	NAVEL	44_naveln-131	
2797	Manchu-45_standv-1	Manchu	45_standv	i l j i	manc1252	mnc	1442	STAND	45_standv-133	
2798	Manchu-46_bitev-1	Manchu	46_bitev	s ai	manc1252	mnc	1403	BITE	46_bitev-137	
2799	Manchu-47_backn-1	Manchu	47_backn	d a r a	manc1252	mnc	1291	BACK	47_backn-140	
2800	Manchu-47_backn-2	Manchu	47_backn	f j i s a	manc1252	mnc	1291	BACK	47_backn-143	
2801	Manchu-48_windn-1	Manchu	48_windn	ə d u n	manc1252	mnc	960	WIND	48_windn-146	
2802	Manchu-49_smoken-1	Manchu	49_smoken	ʃ a ŋ g j i j a n	manc1252	mnc	778	SMOKE (EXHAUST)	49_smoken-147	
2803	Manchu-4_watern-1	Manchu	4_watern	m u k ə	manc1252	mnc	948	WATER	4_watern-8	
2804	Manchu-50_what-1	Manchu	50_what	ai	manc1252	mnc	1236	WHAT	50_what-149	
2805	Manchu-51_childkintermn-1	Manchu	51_childkintermn	dʒ ui	manc1252	mnc	1801	CHILD (DESCENDANT)	51_childkintermn-152	
2806	Manchu-52_eggn-1	Manchu	52_eggn	u m ɢ a n	manc1252	mnc	744	EGG	52_eggn-156	
2807	Manchu-52_eggn-2	Manchu	52_eggn	u m χ a n	manc1252	mnc	744	EGG	52_eggn-156	
2808	Manchu-52_eggn-3	Manchu	52_eggn	u m ɢ a	manc1252	mnc	744	EGG	52_eggn-156	
2809	Manchu-53_givev-1	Manchu	53_givev	b u	manc1252	mnc	1447	GIVE	53_givev-158	
2810	Manchu-54_new-1	Manchu	54_new	i tʃ ə	manc1252	mnc	1231	NEW	54_new-159	
2811	Manchu-55_burnintrv-1	Manchu	55_burnintrv	d əi dʒ i	manc1252	mnc	2102	BURN	55_burnintrv-164	
2812	Manchu-55_burnintrv-2	Manchu	55_burnintrv	d ə k dʒ i	manc1252	mnc	2102	BURN	55_burnintrv-164	
2813	Manchu-55_burnintrv-3	Manchu	55_burnintrv	d a	manc1252	mnc	2102	BURN	55_burnintrv-165	
2814	Manchu-55_burnintrv-4	Manchu	55_burnintrv	d ə l j i j ə	manc1252	mnc	2102	BURN	55_burnintrv-166	
2815	Manchu-57_good-1	Manchu	57_good	s ai n	manc1252	mnc	1035	GOOD	57_good-175	
2816	Manchu-58_knowv-1	Manchu	58_knowv	s a	manc1252	mnc	1410	KNOW (SOMETHING)	58_knowv-176	
2817	Manchu-59_kneen-1	Manchu	59_kneen	t o b g j i j a	manc1252	mnc	1371	KNEE	59_kneen-182	
2818	Manchu-5_mouthn-1	Manchu	5_mouthn	a ŋ ɢ a	manc1252	mnc	674	MOUTH	5_mouthn-10	
2819	Manchu-60_sandn-1	Manchu	60_sandn	j o ŋ ɢ a n	manc1252	mnc	671	SAND	60_sandn-189	
2820	Manchu-61_laughv-1	Manchu	61_laughv	i n dʒ ə	manc1252	mnc	1355	LAUGH	61_laughv-190	
2821	Manchu-62_hearv-1	Manchu	62_hearv	d o n dʒ i	manc1252	mnc	1408	HEAR	62_hearv-191	
2822	Manchu-63_soilearthn-1	Manchu	63_soilearthn	n a	manc1252	mnc	1228	EARTH (SOIL)	63_soilearthn-192	
2823	Manchu-63_soilearthn-2	Manchu	63_soilearthn	b oi χ o n	manc1252	mnc	1228	EARTH (SOIL)	63_soilearthn-194	
2824	Manchu-64_leafn-1	Manchu	64_leafn	a b d a χ a	manc1252	mnc	628	LEAF	64_leafn-198	
2825	Manchu-65_red-1	Manchu	65_red	f u l g j i j a n	manc1252	mnc	156	RED	65_red-200	
2826	Manchu-66_livern-1	Manchu	66_livern	f a χ uː n	manc1252	mnc	1224	LIVER	66_livern-203	
2827	Manchu-67_hidev-1	Manchu	67_hidev	dʒ ai l a	manc1252	mnc	602	HIDE (CONCEAL)	67_hidev-206	
2828	Manchu-67_hidev-2	Manchu	67_hidev	χ a r j i	manc1252	mnc	602	HIDE (CONCEAL)	67_hidev-208	
2829	Manchu-68_skinhiden-1	Manchu	68_skinhiden	s u k uː	manc1252	mnc	763	SKIN	68_skinhiden-212	
2830	Manchu-69_suckv-1	Manchu	69_suckv	s j i m j i	manc1252	mnc	1421	SUCK	69_suckv-216	
2831	Manchu-6_tonguen-1	Manchu	6_tonguen	i l ə ŋ g u	manc1252	mnc	1205	TONGUE	6_tonguen-11	
2832	Manchu-70_carryv-1	Manchu	70_carryv	u n u	manc1252	mnc	700	CARRY	70_carryv-229	
2833	Manchu-71_antn-1	Manchu	71_antn	j ə r x u w ə	manc1252	mnc	587	ANT	71_antn-235	
2834	Manchu-72_heavy-1	Manchu	72_heavy	u dʒ ə n	manc1252	mnc	1210	HEAVY	72_heavy-237	
2835	Manchu-73_takev-1	Manchu	73_takev	dʒ a f a	manc1252	mnc	1749	TAKE	73_takev-238	
2836	Manchu-74_old-1	Manchu	74_old	f ə	manc1252	mnc	1229	OLD	74_old-245	
2837	Manchu-75_eatv-1	Manchu	75_eatv	dʒ ə	manc1252	mnc	1336	EAT	75_eatv-253	
2838	Manchu-76_thighn-1	Manchu	76_thighn	b u x j i	manc1252	mnc	471	UPPER LEG (THIGH)	76_thighn-262	
2839	Manchu-76_thighn-2	Manchu	76_thighn	s u k s a χ a	manc1252	mnc	471	UPPER LEG (THIGH)	76_thighn-263	
2840	Manchu-77_thick-1	Manchu	77_thick	dʒ i r a m j i n	manc1252	mnc	1244	THICK	77_thick-268	
2841	Manchu-77_thick-2	Manchu	77_thick	f j i s j i n	manc1252	mnc	1244	THICK	77_thick-272	
2842	Manchu-78_long-1	Manchu	78_long	ɢ o l m j i n	manc1252	mnc	1203	LONG	78_long-273	
2843	Manchu-79_blowv-1	Manchu	79_blowv	f u l g j i j ə	manc1252	mnc	175	BLOW (OF WIND)	79_blowv-274	
2844	Manchu-79_blowv-2	Manchu	79_blowv	ə d u	manc1252	mnc	175	BLOW (OF WIND)	79_blowv-275	
2845	Manchu-7_bloodn-1	Manchu	7_bloodn	s ə ŋ g j i	manc1252	mnc	946	BLOOD	7_bloodn-13	
2846	Manchu-80_woodn-1	Manchu	80_woodn	m oː	manc1252	mnc	1803	WOOD	80_woodn-277	
2847	Manchu-81_runv-1	Manchu	81_runv	s u dʒ u	manc1252	mnc	1519	RUN	81_runv-282	
2848	Manchu-82_fallv-1	Manchu	82_fallv	t u x ə	manc1252	mnc	1280	FALL	82_fallv-284	
2849	Manchu-83_eyen-1	Manchu	83_eyen	j a s a	manc1252	mnc	1248	EYE	83_eyen-286	
2850	Manchu-84_ashn-1	Manchu	84_ashn	f u l ə ŋ g j i	manc1252	mnc	646	ASH	84_ashn-287	
2851	Manchu-85_tailn-1	Manchu	85_tailn	u n tʃ ə x ə n	manc1252	mnc	1220	TAIL	85_tailn-289	
2852	Manchu-86_dogn-1	Manchu	86_dogn	i n d a χ uː n	manc1252	mnc	2009	DOG	86_dogn-290	
2853	Manchu-87_cryweepv-1	Manchu	87_cryweepv	s o ŋ ɢ o	manc1252	mnc	1839	CRY	87_cryweepv-291	
2854	Manchu-88_tiev-1	Manchu	88_tiev	f a l j i	manc1252	mnc	1917	TIE	88_tiev-298	
2855	Manchu-89_seev-1	Manchu	89_seev	s a b u	manc1252	mnc	1409	SEE	89_seev-304	
2856	Manchu-8_bonen-1	Manchu	8_bonen	g j i r a ŋ g j i	manc1252	mnc	1394	BONE	8_bonen-15	
2857	Manchu-90_sweet-1	Manchu	90_sweet	dʒ a n tʃ u x uː n	manc1252	mnc	717	SWEET	90_sweet-308	
2858	Manchu-91_ropen-1	Manchu	91_ropen	f u t a	manc1252	mnc	1218	ROPE	91_ropen-317	
2859	Manchu-92_shadeshadown-1	Manchu	92_shadeshadown	x ə l m ə n	manc1252	mnc	1388	SHADE	92_shadeshadown-324	
2860	Manchu-93_birdn-1	Manchu	93_birdn	ɢ a s χ a	manc1252	mnc	937	BIRD	93_birdn-328	
2862	Manchu-95_small-1	Manchu	95_small	a dʒ i d a	manc1252	mnc	1246	SMALL	95_small-347	
2863	Manchu-95_small-2	Manchu	95_small	a dʒ i g ə	manc1252	mnc	1246	SMALL	95_small-347	
2864	Manchu-95_small-3	Manchu	95_small	a s j i χ a	manc1252	mnc	1246	SMALL	95_small-347	
2865	Manchu-96_wide-1	Manchu	96_wide	o n tʃ o	manc1252	mnc	1243	WIDE	96_wide-353	
2866	Manchu-97_starn-1	Manchu	97_starn	u s j i χ a	manc1252	mnc	1430	STAR	97_starn-356	
2868	Manchu-99_hard-1	Manchu	99_hard	m a ŋ ɢ a	manc1252	mnc	1884	HARD	99_hard-362	
2869	Manchu-99_hard-2	Manchu	99_hard	f j i l j i	manc1252	mnc	1884	HARD	99_hard-366	
2870	Manchu-99_hard-3	Manchu	99_hard	ɢ a ŋ ɢ a n	manc1252	mnc	1884	HARD	99_hard-367	
2871	Manchu-99_hard-4	Manchu	99_hard	q a t a ŋ + s ə m ə	manc1252	mnc	1884	HARD	99_hard-369	
2872	Manchu-9_2sgpronoun-1	Manchu	9_2sgpronoun	s j i	manc1252	mnc	1215	THOU	9_2sgpronoun-17	
2873	Nanai_Bikin-100_crushgrindv-1	Nanai_Bikin	100_crushgrindv	ɲ e d j e r a	nana1257	gld	1033	GRIND	100_crushgrindv-374	
2874	Nanai_Bikin-100_crushgrindv-2	Nanai_Bikin	100_crushgrindv	k ə f u + tʃ i	nana1257	gld	1033	GRIND	100_crushgrindv-375	
2875	Nanai_Bikin-101_mountainhilln-1	Nanai_Bikin	101_mountainhilln	x u r ə	nana1257	gld	2118	MOUNTAIN OR HILL	101_mountainhilln-383	
2876	Nanai_Bikin-102_sitv-1	Nanai_Bikin	102_sitv	t əː + s j i	nana1257	gld	1416	SIT	102_sitv-385	
2877	Nanai_Bikin-103_fingernailn-1	Nanai_Bikin	103_fingernailn	χ o s a q t a	nana1257	gld	1258	FINGERNAIL	103_fingernailn-386	
2878	Nanai_Bikin-103_fingernailn-2	Nanai_Bikin	103_fingernailn	χ o s a χ t a	nana1257	gld	1258	FINGERNAIL	103_fingernailn-386	
2879	Nanai_Bikin-103_fingernailn-3	Nanai_Bikin	103_fingernailn	χ o s j e k t a	nana1257	gld	1258	FINGERNAIL	103_fingernailn-386	
2880	Nanai_Bikin-103_fingernailn-4	Nanai_Bikin	103_fingernailn	χ o s j e x t a	nana1257	gld	1258	FINGERNAIL	103_fingernailn-386	
2881	Nanai_Bikin-104_throwv-1	Nanai_Bikin	104_throwv	dz o l o + l a	nana1257	gld	1456	THROW	104_throwv-389	
2882	Nanai_Bikin-104_throwv-2	Nanai_Bikin	104_throwv	n a ŋ ɢ a l a	nana1257	gld	1456	THROW	104_throwv-391	
2883	Nanai_Bikin-105_three-1	Nanai_Bikin	105_three	e l a	nana1257	gld	492	THREE	105_three-398	
2884	Nanai_Bikin-106_right-1	Nanai_Bikin	106_right	a n t a	nana1257	gld	1019	RIGHT	106_right-399	
2885	Nanai_Bikin-106_right-2	Nanai_Bikin	106_right	e s j e k t a	nana1257	gld	1019	RIGHT	106_right-400	
2886	Nanai_Bikin-106_right-3	Nanai_Bikin	106_right	e s j e x t a	nana1257	gld	1019	RIGHT	106_right-400	
2887	Nanai_Bikin-107_washv-1	Nanai_Bikin	107_washv	s j e l q o	nana1257	gld	1453	WASH	107_washv-402	
2888	Nanai_Bikin-108_graspv-1	Nanai_Bikin	108_graspv	dz a f a	nana1257	gld	2021	GRASP	108_graspv-406	
2889	Nanai_Bikin-109_branchn-1	Nanai_Bikin	109_branchn	ɢ a r a	nana1257	gld	1531	BRANCH	109_branchn-408	
2890	Nanai_Bikin-10_rootn-1	Nanai_Bikin	10_rootn	d aː ts a	nana1257	gld	670	ROOT	10_rootn-18	
2891	Nanai_Bikin-10_rootn-2	Nanai_Bikin	10_rootn	m ui k t ə	nana1257	gld	670	ROOT	10_rootn-19	
2892	Nanai_Bikin-10_rootn-3	Nanai_Bikin	10_rootn	m ui x t ə	nana1257	gld	670	ROOT	10_rootn-19	
2893	Nanai_Bikin-10_rootn-4	Nanai_Bikin	10_rootn	t ə x ə	nana1257	gld	670	ROOT	10_rootn-20	
2894	Nanai_Bikin-110_mann-1	Nanai_Bikin	110_mann	x u s ə + n a j	nana1257	gld	1554	MAN	110_mann-412	
2895	Nanai_Bikin-110_mann-2	Nanai_Bikin	110_mann	m o χ a	nana1257	gld	1554	MAN	110_mann-414	
2896	Nanai_Bikin-110_mann-3	Nanai_Bikin	110_mann	m a f a	nana1257	gld	1554	MAN	110_mann-415	
2897	Nanai_Bikin-111_raw-1	Nanai_Bikin	111_raw	ɲ æː l o	nana1257	gld	1959	RAW	111_raw-417	
2898	Nanai_Bikin-112_tomorrow-1	Nanai_Bikin	112_tomorrow	tʃ e m ae	nana1257	gld	1329	TOMORROW	112_tomorrow-420	
2899	Nanai_Bikin-112_tomorrow-2	Nanai_Bikin	112_tomorrow	tʃ e m a n a	nana1257	gld	1329	TOMORROW	112_tomorrow-420	
2900	Nanai_Bikin-112_tomorrow-3	Nanai_Bikin	112_tomorrow	tʃ e m ts a	nana1257	gld	1329	TOMORROW	112_tomorrow-420	
2901	Nanai_Bikin-113_two-1	Nanai_Bikin	113_two	dz uː	nana1257	gld	1498	TWO	113_two-422	
2902	Nanai_Bikin-113_two-2	Nanai_Bikin	113_two	dz u/w ə r ə	nana1257	gld	1498	TWO	113_two-422	
2903	Nanai_Bikin-114_bottomn-1	Nanai_Bikin	114_bottomn	f ə r ə	nana1257	gld	690	BOTTOM	114_bottomn-423	
2904	Nanai_Bikin-115_liedownv-1	Nanai_Bikin	115_liedownv	ao	nana1257	gld	215	LIE DOWN	115_liedownv-426	
2905	Nanai_Bikin-115_liedownv-2	Nanai_Bikin	115_liedownv	aː	nana1257	gld	215	LIE DOWN	115_liedownv-426	
2906	Nanai_Bikin-116_snaken-1	Nanai_Bikin	116_snaken	m ui k j i	nana1257	gld	730	SNAKE	116_snaken-431	
2907	Nanai_Bikin-117_cloudn-1	Nanai_Bikin	117_cloudn	t u k s ə	nana1257	gld	1489	CLOUD	117_cloudn-435	
2908	Nanai_Bikin-118_yearn-1	Nanai_Bikin	118_yearn	ae ŋ a ɲ a	nana1257	gld	1226	YEAR	118_yearn-436	
2909	Nanai_Bikin-118_yearn-2	Nanai_Bikin	118_yearn	ae ŋ a ɲ e	nana1257	gld	1226	YEAR	118_yearn-436	
2910	Nanai_Bikin-119_tearv-1	Nanai_Bikin	119_tearv	g u d ə l ə	nana1257	gld	1735	TEAR (SHRED)	119_tearv-438	
2911	Nanai_Bikin-119_tearv-2	Nanai_Bikin	119_tearv	x ə g d ə	nana1257	gld	1735	TEAR (SHRED)	119_tearv-439	
2912	Nanai_Bikin-119_tearv-3	Nanai_Bikin	119_tearv	x ə g d ə + l j i	nana1257	gld	1735	TEAR (SHRED)	119_tearv-439	
2913	Nanai_Bikin-11_comev-1	Nanai_Bikin	11_comev	d j i	nana1257	gld	1446	COME	11_comev-24	
2914	Nanai_Bikin-11_comev-2	Nanai_Bikin	11_comev	d j i d ə	nana1257	gld	1446	COME	11_comev-24	
2915	Nanai_Bikin-120_askv-1	Nanai_Bikin	120_askv	g ə l ə	nana1257	gld	1828	ASK (REQUEST)	120_askv-447	
2916	Nanai_Bikin-121_weavev-1	Nanai_Bikin	121_weavev	s a r f o l a	nana1257	gld	133	WEAVE	121_weavev-457	
2917	Nanai_Bikin-122_at-1	Nanai_Bikin	122_at	d o	nana1257	gld	1461	AT	122_at-462	
2918	Nanai_Bikin-122_at-2	Nanai_Bikin	122_at	d u	nana1257	gld	1461	AT	122_at-462	
2919	Nanai_Bikin-123_edgen-1	Nanai_Bikin	123_edgen	k j e r a	nana1257	gld	863	EDGE	123_edgen-465	
2920	Nanai_Bikin-123_edgen-2	Nanai_Bikin	123_edgen	q a r a	nana1257	gld	863	EDGE	123_edgen-465	
2921	Nanai_Bikin-124_chinn-1	Nanai_Bikin	124_chinn	s ə s x ə	nana1257	gld	1510	CHIN	124_chinn-474	
2922	Nanai_Bikin-125_playv-1	Nanai_Bikin	125_playv	k u f j i	nana1257	gld	1413	PLAY	125_playv-478	
2923	Nanai_Bikin-125_playv-2	Nanai_Bikin	125_playv	k u f j i + l ə	nana1257	gld	1413	PLAY	125_playv-478	
2924	Nanai_Bikin-125_playv-3	Nanai_Bikin	125_playv	k u f j i + n d ə	nana1257	gld	1413	PLAY	125_playv-478	
2925	Nanai_Bikin-126_cheekn-1	Nanai_Bikin	126_cheekn	d əu d j i	nana1257	gld	1730	CHEEK	126_cheekn-484	
2926	Nanai_Bikin-127_pusn-1	Nanai_Bikin	127_pusn	ɲ æː k s a	nana1257	gld	1808	PUS	127_pusn-490	
2927	Nanai_Bikin-127_pusn-2	Nanai_Bikin	127_pusn	ɲ æː x s a	nana1257	gld	1808	PUS	127_pusn-490	
2928	Nanai_Bikin-128_flyv-1	Nanai_Bikin	128_flyv	d ə g d ə + tʃ i	nana1257	gld	1441	FLY (MOVE THROUGH AIR)	128_flyv-492	
2929	Nanai_Bikin-129_holen-1	Nanai_Bikin	129_holen	s a ŋ a	nana1257	gld	1667	HOLE	129_holen-494	
2930	Nanai_Bikin-129_holen-2	Nanai_Bikin	129_holen	l u k t u	nana1257	gld	1667	HOLE	129_holen-495	
2931	Nanai_Bikin-129_holen-3	Nanai_Bikin	129_holen	l u ŋ t u	nana1257	gld	1667	HOLE	129_holen-495	
2932	Nanai_Bikin-129_holen-4	Nanai_Bikin	129_holen	f o l d o	nana1257	gld	1667	HOLE	129_holen-496	
2933	Nanai_Bikin-12_breastnchestn-1	Nanai_Bikin	12_breastnchestn	t u ŋ g ə	nana1257	gld	1402	BREAST	12_breastnchestn-27	
2934	Nanai_Bikin-130_growv-1	Nanai_Bikin	130_growv	b a l d j e	nana1257	gld	479	GROW	130_growv-498	
2935	Nanai_Bikin-131_headn-1	Nanai_Bikin	131_headn	d j e l j e	nana1257	gld	1256	HEAD	131_headn-506	
2936	Nanai_Bikin-132_bellyn-1	Nanai_Bikin	132_bellyn	x ə m d ə	nana1257	gld	1251	BELLY	132_bellyn-509	
2937	Nanai_Bikin-133_shouldern-1	Nanai_Bikin	133_shouldern	m əi r ə	nana1257	gld	1482	SHOULDER	133_shouldern-514	
2938	Nanai_Bikin-134_clawn-1	Nanai_Bikin	134_clawn	χ o s a q t a	nana1257	gld	72	CLAW	134_clawn-516	
2939	Nanai_Bikin-134_clawn-2	Nanai_Bikin	134_clawn	χ o s a χ t a	nana1257	gld	72	CLAW	134_clawn-516	
2940	Nanai_Bikin-134_clawn-3	Nanai_Bikin	134_clawn	χ o s j e k t a	nana1257	gld	72	CLAW	134_clawn-516	
2941	Nanai_Bikin-134_clawn-4	Nanai_Bikin	134_clawn	χ o s j e x t a	nana1257	gld	72	CLAW	134_clawn-516	
2942	Nanai_Bikin-134_clawn-5	Nanai_Bikin	134_clawn	s ə f ə l k u	nana1257	gld	72	CLAW	134_clawn-519	
2943	Nanai_Bikin-135_which-1	Nanai_Bikin	135_which	χ oː ɲ e + b j iː	nana1257	gld	727	WHICH	135_which-524	
2944	Nanai_Bikin-136_digv-1	Nanai_Bikin	136_digv	f ə t ə	nana1257	gld	1418	DIG	136_digv-530	
2945	Nanai_Bikin-137_pullv-1	Nanai_Bikin	137_pullv	t a t a	nana1257	gld	1455	PULL	137_pullv-536	
2946	Nanai_Bikin-138_hot-1	Nanai_Bikin	138_hot	f ə k u s j i	nana1257	gld	1286	HOT	138_hot-539	
2947	Nanai_Bikin-139_firewoodn-1	Nanai_Bikin	139_firewoodn	m oː	nana1257	gld	10	FIREWOOD	139_firewoodn-544	
2948	Nanai_Bikin-13_rainn-1	Nanai_Bikin	13_rainn	t u g d ə	nana1257	gld	658	RAIN (PRECIPITATION)	13_rainn-32	
2949	Nanai_Bikin-140_remainv-1	Nanai_Bikin	140_remainv	d o t a	nana1257	gld	987	REMAIN	140_remainv-551	
2950	Nanai_Bikin-140_remainv-2	Nanai_Bikin	140_remainv	d o t ao	nana1257	gld	987	REMAIN	140_remainv-551	
2951	Nanai_Bikin-141_cold-1	Nanai_Bikin	141_cold	g j e s j e s j e	nana1257	gld	1287	COLD	141_cold-557	
2952	Nanai_Bikin-141_cold-2	Nanai_Bikin	141_cold	n o ŋ d j e	nana1257	gld	1287	COLD	141_cold-560	
2953	Nanai_Bikin-142_feathern-1	Nanai_Bikin	142_feathern	u f u l t ə	nana1257	gld	1201	FEATHER	142_feathern-563	
2954	Nanai_Bikin-142_feathern-2	Nanai_Bikin	142_feathern	d ə g d ə + ts ə	nana1257	gld	1201	FEATHER	142_feathern-565	
2955	Nanai_Bikin-143_coughv-1	Nanai_Bikin	143_coughv	s j i m k j i	nana1257	gld	879	COUGH	143_coughv-570	
2956	Nanai_Bikin-143_coughv-2	Nanai_Bikin	143_coughv	s j i m k j i + s j i	nana1257	gld	879	COUGH	143_coughv-570	
2957	Nanai_Bikin-144_thin-1	Nanai_Bikin	144_thin	n ə m d ə	nana1257	gld	2308	THIN	144_thin-572	
2958	Nanai_Bikin-144_thin-2	Nanai_Bikin	144_thin	n ə m t k əː k ə	nana1257	gld	2308	THIN	144_thin-572	
2959	Nanai_Bikin-144_thin-3	Nanai_Bikin	144_thin	n ə m j i	nana1257	gld	2308	THIN	144_thin-572	
2960	Nanai_Bikin-145_grassn-1	Nanai_Bikin	145_grassn	o r o q t o	nana1257	gld	606	GRASS	145_grassn-579	
2961	Nanai_Bikin-145_grassn-2	Nanai_Bikin	145_grassn	o r o χ t o	nana1257	gld	606	GRASS	145_grassn-579	
2962	Nanai_Bikin-146_foamn-1	Nanai_Bikin	146_foamn	χ o j a q s a	nana1257	gld	1768	FOAM	146_foamn-584	
2963	Nanai_Bikin-146_foamn-2	Nanai_Bikin	146_foamn	χ o j a χ s a	nana1257	gld	1768	FOAM	146_foamn-584	
2964	Nanai_Bikin-147_sour-1	Nanai_Bikin	147_sour	dz o r j e s j e	nana1257	gld	1906	SOUR	147_sour-590	
2965	Nanai_Bikin-147_sour-2	Nanai_Bikin	147_sour	dz o r s j e	nana1257	gld	1906	SOUR	147_sour-590	
2966	Nanai_Bikin-148_full-1	Nanai_Bikin	148_full	dz a l o	nana1257	gld	1429	FULL	148_full-593	
2967	Nanai_Bikin-148_full-2	Nanai_Bikin	148_full	t j æː s	nana1257	gld	1429	FULL	148_full-595	
2968	Nanai_Bikin-149_dayn-1	Nanai_Bikin	149_dayn	i n	nana1257	gld	1225	DAY (NOT NIGHT)	149_dayn-601	
2969	Nanai_Bikin-149_dayn-2	Nanai_Bikin	149_dayn	i ɲ i	nana1257	gld	1225	DAY (NOT NIGHT)	149_dayn-601	
2970	Nanai_Bikin-14_1sgpronoun-1	Nanai_Bikin	14_1sgpronoun	b j i	nana1257	gld	1209	I	14_1sgpronoun-35	
2971	Nanai_Bikin-150_sleepv-1	Nanai_Bikin	150_sleepv	ao	nana1257	gld	1585	SLEEP	150_sleepv-603	
2972	Nanai_Bikin-150_sleepv-2	Nanai_Bikin	150_sleepv	aː	nana1257	gld	1585	SLEEP	150_sleepv-603	
2973	Nanai_Bikin-151_monthn-1	Nanai_Bikin	151_monthn	b j æː	nana1257	gld	1370	MONTH	151_monthn-608	
2974	Nanai_Bikin-152_white-1	Nanai_Bikin	152_white	ts aː g dz a	nana1257	gld	1335	WHITE	152_white-611	
2975	Nanai_Bikin-152_white-2	Nanai_Bikin	152_white	b ae s o	nana1257	gld	1335	WHITE	152_white-612	
2976	Nanai_Bikin-153_sewv-1	Nanai_Bikin	153_sewv	u l f j i	nana1257	gld	1457	SEW	153_sewv-616	
2977	Nanai_Bikin-154_killv-1	Nanai_Bikin	154_killv	w aː	nana1257	gld	1417	KILL	154_killv-619	
2978	Nanai_Bikin-155_jumpv-1	Nanai_Bikin	155_jumpv	f ui k u	nana1257	gld	1829	JUMP	155_jumpv-621	
2979	Nanai_Bikin-156_throatn-1	Nanai_Bikin	156_throatn	b j e l ɢ a	nana1257	gld	1346	THROAT	156_throatn-634	
2980	Nanai_Bikin-157_woodsforestn-1	Nanai_Bikin	157_woodsforestn	m oː	nana1257	gld	420	FOREST	157_woodsforestn-642	
2981	Nanai_Bikin-157_woodsforestn-2	Nanai_Bikin	157_woodsforestn	d u/w ə n t ə	nana1257	gld	420	FOREST	157_woodsforestn-644	
2982	Nanai_Bikin-157_woodsforestn-3	Nanai_Bikin	157_woodsforestn	x u r ə	nana1257	gld	420	FOREST	157_woodsforestn-645	
2983	Nanai_Bikin-158_there-1	Nanai_Bikin	158_there	t a + d o	nana1257	gld	1937	THERE	158_there-649	
2984	Nanai_Bikin-159_findv-1	Nanai_Bikin	159_findv	b aː	nana1257	gld	719	FIND	159_findv-651	
2985	Nanai_Bikin-15_namen-1	Nanai_Bikin	15_namen	g ə r b j i	nana1257	gld	1405	NAME	15_namen-36	
